1, 41, 0.0191608
1, 42, 0
1, 43, 5.26336e-12
1, 44, 0
1, 45, 0.0789113
1, 46, 0
1, 47, 0.0545233
1, 48, 2.23343e-12
1, 49, 2.01747e-14
1, 50, 0.0488332
1, 51, 9.53426e-06
1, 52, 0
1, 53, 0
1, 54, 0.0300122
1, 55, 0
1, 56, 2.39717e-06
1, 57, 0.999997
1, 58, 0.145633
1, 59, 0.000113425
1, 60, 1.12878e-08
1, 61, 2.27657e-10
1, 62, 1.68151e-07
1, 63, 2.51827e-09
1, 64, 0.115552
1, 65, 0
1, 66, 0.0402839
1, 67, 9.38321e-29
1, 68, 0
1, 69, 0
1, 70, 0
1, 71, 1.28627e-26
1, 72, 0
1, 73, 0
1, 74, 0
1, 75, 0
1, 76, 0
1, 77, 0
1, 78, 1.9157e-12
1, 79, 0
2, 3, 0
2, 4, 0
2, 5, 1.31341e-08
2, 6, 0.00103263
2, 7, 0
2, 8, 0
2, 9, 0
2, 10, 0
2, 11, 0
2, 12, 0
2, 13, 0.000811673
2, 14, 0
2, 15, 0
2, 16, 0
2, 17, 4.84912e-11
2, 18, 0
2, 19, 0
2, 20, 2.4484e-24
2, 21, 0
2, 22, 1.34836e-11
2, 23, 0
2, 24, 0
2, 25, 2.36954e-11
2, 26, 0
2, 27, 5.53633e-06
2, 28, 0
2, 29, 3.1484e-18
2, 30, 0.0549232
2, 31, 0
2, 32, 0
2, 33, 0
2, 34, 0
2, 35, 0
2, 36, 0
2, 37, 0
2, 38, 0
2, 39, 0.5
2, 40, 0
2, 41, 1.40998e-12
2, 42, 0
2, 43, 0
2, 44, 0
2, 45, 9.59742e-11
2, 46, 0
2, 47, 0
2, 48, 0.17158
2, 49, 0
2, 50, 4.69335e-12
2, 51, 0
2, 52, 0.0713562
2, 53, 0
2, 54, 0
2, 55, 0
2, 56, 0
2, 57, 0
2, 58, 1.23458e-36
2, 59, 1.34628e-11
2, 60, 0
2, 61, 6.42639e-29
2, 62, 2.27099e-18
2, 63, 0
2, 64, 0
2, 65, 0
2, 66, 0
2, 67, 0
2, 68, 0
2, 69, 0
2, 70, 0
2, 71, 0
2, 72, 0
2, 73, 0
2, 74, 0
2, 75, 4.41889e-09
2, 76, 0.00024146
2, 77, 0
2, 78, 0
2, 79, 0
3, 4, 0
3, 5, 0
3, 6, 0.0037208
3, 7, 0
3, 8, 0
3, 9, 0
3, 10, 0
3, 11, 0
3, 12, 0
3, 13, 0
3, 14, 0
3, 15, 0
3, 16, 0
3, 17, 0.059835
3, 18, 0
3, 19, 0.000440323
3, 20, 1.98267e-24
3, 21, 0
3, 22, 0
3, 23, 0
3, 24, 0
3, 25, 0
3, 26, 0
3, 27, 0
3, 28, 0
3, 29, 1.0663e-06
3, 30, 0
3, 31, 0
3, 32, 0
3, 33, 0
3, 34, 0
3, 35, 0
3, 36, 0
3, 37, 0
3, 38, 0
3, 39, 0
3, 40, 0
3, 41, 0
3, 42, 0
3, 43, 0
3, 44, 0
3, 45, 0
3, 46, 0
3, 47, 0
3, 48, 0
3, 49, 0
3, 50, 0
3, 51, 0
3, 52, 0.0105129
3, 53, 0
3, 54, 0
3, 55, 0
3, 56, 0
3, 57, 0
3, 58, 0
3, 59, 0
3, 60, 0
3, 61, 0
3, 62, 0
3, 63, 0
3, 64, 0.0037153
3, 65, 0
3, 66, 0
3, 67, 0
3, 68, 0
3, 69, 0
3, 70, 0
3, 71, 0
3, 72, 0
3, 73, 0.00750341
3, 74, 0
3, 75, 0.0207872
3, 76, 0
3, 77, 0
3, 78, 0
3, 79, 0
4, 5, 1.51967e-07
4, 6, 0.336521
4, 7, 0
4, 8, 6.18103e-13
4, 9, 0
4, 10, 0
4, 11, 0
4, 12, 0
4, 13, 0.204516
4, 14, 0
4, 15, 0
4, 16, 0
4, 17, 0.0532847
4, 18, 0
4, 19, 0.166667
4, 20, 0.00803976
4, 21, 0
4, 22, 0.425475
4, 23, 0.499998
4, 24, 5.2089e-14
4, 25, 0
4, 26, 0
4, 27, 0
4, 28, 0
4, 29, 0
4, 30, 0
4, 31, 0
4, 32, 8.09112e-24
4, 33, 0
4, 34, 0.0020765
4, 35, 0
4, 36, 0
4, 37, 0
4, 38, 0
4, 39, 0
4, 40, 0
4, 41, 1.66532e-26
4, 42, 0
4, 43, 8.04902e-27
4, 44, 0.499998
4, 45, 1.22247e-21
4, 46, 0
4, 47, 0.000563971
4, 48, 1.62228e-23
4, 49, 0.0715101
4, 50, 3.96746e-07
4, 51, 0
4, 52, 4.20096e-18
4, 53, 0
4, 54, 4.18511e-18
4, 55, 0
4, 56, 0
4, 57, 0
4, 58, 2.09193e-23
4, 59, 0
4, 60, 0.0591769
4, 61, 8.60771e-08
4, 62, 0
4, 63, 0
4, 64, 5.00752e-07
4, 65, 0
4, 66, 1.65126e-08
4, 67, 0
4, 68, 0
4, 69, 0
4, 70, 0
4, 71, 0
4, 72, 0
4, 73, 8.86057e-26
4, 74, 1.44968e-06
4, 75, 5.83321e-11
4, 76, 0
4, 77, 0
4, 78, 0.0333915
4, 79, 0
5, 6, 0
5, 7, 0.0376961
5, 8, 3.61332e-06
5, 9, 4.4967e-28
5, 10, 0
5, 11, 0
5, 12, 0
5, 13, 3.98631e-09
5, 14, 0.0268406
5, 15, 0
5, 16, 0
5, 17, 8.37107e-08
5, 18, 4.8074e-08
5, 19, 0.0144958
5, 20, 5.78606e-11
5, 21, 0
5, 22, 6.87594e-09
5, 23, 0.201478
5, 24, 0
5, 25, 0.127179
5, 26, 0
5, 27, 0.197605
5, 28, 0
5, 29, 0
5, 30, 3.8774e-08
5, 31, 0
5, 32, 0
5, 33, 0
5, 34, 0.208384
5, 35, 0
5, 36, 0
5, 37, 0
5, 38, 0
5, 39, 0
5, 40, 0
5, 41, 0.0189718
5, 42, 0
5, 43, 0
5, 44, 0.00109786
5, 45, 0.0213186
5, 46, 8.59176e-14
5, 47, 0
5, 48, 2.33844e-09
5, 49, 2.35061e-16
5, 50, 0.156315
5, 51, 0
5, 52, 2.09622e-09
5, 53, 0.0021883
5, 54, 0
5, 55, 1.56122e-29
5, 56, 0
5, 57, 3.87244e-16
5, 58, 0
5, 59, 0.000122097
5, 60, 0
5, 61, 0
5, 62, 0.173951
5, 63, 0
5, 64, 5.83759e-08
5, 65, 0
5, 66, 0
5, 67, 0.0321939
5, 68, 0
5, 69, 0.0119273
5, 70, 0
5, 71, 0
5, 72, 0
5, 73, 0
5, 74, 0
5, 75, 0.0110759
5, 76, 0.041798
5, 77, 3.01868e-18
5, 78, 4.48858e-18
5, 79, 0
6, 7, 0
6, 8, 1.08974e-19
6, 9, 0
6, 10, 0
6, 11, 0.00490668
6, 12, 0.00048193
6, 13, 0
6, 14, 0.00374245
6, 15, 0.161535
6, 16, 0
6, 17, 0.0406443
6, 18, 1.39149e-42
6, 19, 0
6, 20, 0.0415114
6, 21, 0
6, 22, 0.214071
6, 23, 0.248973
6, 24, 1.2407e-23
6, 25, 0.0160381
6, 26, 0
6, 27, 0
6, 28, 0.0417757
6, 29, 7.24384e-31
6, 30, 0
6, 31, 0
6, 32, 1.159e-12
6, 33, 0
6, 34, 1.6264e-14
6, 35, 0
6, 36, 0
6, 37, 0.0137747
6, 38, 0
6, 39, 6.7123e-24
6, 40, 0.428141
6, 41, 2.28636e-14
6, 42, 0
6, 43, 0.195243
6, 44, 0.00125894
6, 45, 1.85283e-16
6, 46, 9.58432e-40
6, 47, 0.0525238
6, 48, 0.124001
6, 49, 0.250687
6, 50, 4.71938e-19
6, 51, 4.73789e-19
6, 52, 2.66247e-44
6, 53, 0.00247935
6, 54, 2.13434e-14
6, 55, 0
6, 56, 0.174898
6, 57, 0
6, 58, 1.32087e-13
6, 59, 3.48652e-13
6, 60, 0
6, 61, 3.47005e-14
6, 62, 0
6, 63, 0
6, 64, 6.95126e-10
6, 65, 0.00673686
6, 66, 3.55486e-13
6, 67, 0
6, 68, 0.0380003
6, 69, 0
6, 70, 0
6, 71, 0
6, 72, 0
6, 73, 0
6, 74, 0.00048193
6, 75, 0
6, 76, 0
6, 77, 1.56349e-18
6, 78, 0.0743506
6, 79, 1.45525e-20
7, 8, 0
7, 9, 0
7, 10, 0
7, 11, 0
7, 12, 0
7, 13, 1.33208e-15
7, 14, 0
7, 15, 0
7, 16, 9.08788e-15
7, 17, 0
7, 18, 0
7, 19, 0
7, 20, 0
7, 21, 0
7, 22, 0
7, 23, 0
7, 24, 0
7, 25, 0
7, 26, 0
7, 27, 0.333589
7, 28, 0
7, 29, 0.126263
7, 30, 0
7, 31, 0
7, 32, 0.0944466
7, 33, 0
7, 34, 0
7, 35, 0
7, 36, 0
7, 37, 0
7, 38, 0
7, 39, 0
7, 40, 0
7, 41, 0.00014588
7, 42, 0
7, 43, 0.0779114
7, 44, 0
7, 45, 3.47437e-06
7, 46, 0
7, 47, 0
7, 48, 0.0340072
7, 49, 2.52075e-35
7, 50, 0
7, 51, 0
7, 52, 0
7, 53, 0
7, 54, 0.022995
7, 55, 0
7, 56, 0
7, 57, 0
7, 58, 0.028854
7, 59, 0
7, 60, 4.51141e-19
7, 61, 0.0525145
7, 62, 0
7, 63, 0
7, 64, 0
7, 65, 0
7, 66, 0
7, 67, 0
7, 68, 0
7, 69, 0
7, 70, 0
7, 71, 0
7, 72, 3.81438e-14
7, 73, 3.73787e-23
7, 74, 0
7, 75, 0
7, 76, 0
7, 77, 0
7, 78, 5.90293e-27
7, 79, 0
8, 9, 0
8, 10, 0
8, 11, 0.171875
8, 12, 0
8, 13, 0.0183661
8, 14, 0
8, 15, 0
8, 16, 0
8, 17, 0
8, 18, 0
8, 19, 0.0546875
8, 20, 2.71348e-18
8, 21, 0
8, 22, 2.02232e-10
8, 23, 4.47954e-08
8, 24, 0.182821
8, 25, 0.000211142
8, 26, 0
8, 27, 0
8, 28, 0
8, 29, 0
8, 30, 0
8, 31, 0
8, 32, 0
8, 33, 0
8, 34, 0
8, 35, 0
8, 36, 0
8, 37, 0
8, 38, 0
8, 39, 0
8, 40, 0
8, 41, 1.15186e-30
8, 42, 0
8, 43, 2.53274e-22
8, 44, 0.646997
8, 45, 1.1712e-25
8, 46, 0
8, 47, 0
8, 48, 7.39086e-28
8, 49, 0.00516612
8, 50, 0.999996
8, 51, 0
8, 52, 0
8, 53, 0
8, 54, 5.17466e-08
8, 55, 1.38036e-06
8, 56, 0
8, 57, 0
8, 58, 8.08178e-12
8, 59, 0
8, 60, 0.0966314
8, 61, 5.41632e-07
8, 62, 0.9375
8, 63, 0
8, 64, 1.9852e-06
8, 65, 0
8, 66, 3.50312e-07
8, 67, 0
8, 68, 0
8, 69, 0
8, 70, 0
8, 71, 0
8, 72, 0.087638
8, 73, 0.0703205
8, 74, 0.165203
8, 75, 0
8, 76, 0
8, 77, 0
8, 78, 0.0220353
8, 79, 0
9, 10, 9.00577e-24
9, 11, 0
9, 12, 0
9, 13, 0
9, 14, 0
9, 15, 0
9, 16, 0
9, 17, 0
9, 18, 5.26146e-21
9, 19, 0
9, 20, 1.21931e-09
9, 21, 0
9, 22, 0
9, 23, 0
9, 24, 0
9, 25, 0
9, 26, 0
9, 27, 0
9, 28, 0
9, 29, 0
9, 30, 0
9, 31, 1.36097e-18
9, 32, 0
9, 33, 0
9, 34, 0.0143174
9, 35, 0
9, 36, 0
9, 37, 0
9, 38, 0.0180777
9, 39, 0
9, 40, 0
9, 41, 0.0311019
9, 42, 0
9, 43, 0
9, 44, 0
9, 45, 0
9, 46, 4.30379e-32
9, 47, 0
9, 48, 0
9, 49, 2.64851e-15
9, 50, 0
9, 51, 0
9, 52, 0
9, 53, 0.00255783
9, 54, 0
9, 55, 0
9, 56, 0
9, 57, 0
9, 58, 0
9, 59, 0.0504671
9, 60, 0
9, 61, 0
9, 62, 0
9, 63, 0
9, 64, 0
9, 65, 0.0334514
9, 66, 0
9, 67, 2.38201e-08
9, 68, 0
9, 69, 0
9, 70, 0
9, 71, 0
9, 72, 0
9, 73, 0
9, 74, 0
9, 75, 0
9, 76, 0
9, 77, 0
9, 78, 0
9, 79, 0
10, 11, 0.309709
10, 12, 0
10, 13, 0
10, 14, 0
10, 15, 0
10, 16, 0
10, 17, 0
10, 18, 0
10, 19, 0
10, 20, 1.39971e-16
10, 21, 0
10, 22, 0
10, 23, 0
10, 24, 0
10, 25, 0
10, 26, 0
10, 27, 0
10, 28, 0
10, 29, 0
10, 30, 1.39573e-06
10, 31, 0
10, 32, 0
10, 33, 0
10, 34, 0
10, 35, 0.192534
10, 36, 0
10, 37, 0
10, 38, 0
10, 39, 0
10, 40, 2.26618e-22
10, 41, 6.37794e-14
10, 42, 3.89601e-16
10, 43, 0
10, 44, 0
10, 45, 2.10738e-28
10, 46, 0
10, 47, 0
10, 48, 0
10, 49, 0.199872
10, 50, 0
10, 51, 0
10, 52, 0
10, 53, 0
10, 54, 0
10, 55, 0
10, 56, 0
10, 57, 2.82497e-15
10, 58, 0
10, 59, 0
10, 60, 0
10, 61, 0
10, 62, 0
10, 63, 0
10, 64, 0
10, 65, 4.69185e-07
10, 66, 0
10, 67, 3.79813e-20
10, 68, 0
10, 69, 0.000178623
10, 70, 9.74867e-07
10, 71, 0.191416
10, 72, 0
10, 73, 0
10, 74, 0
10, 75, 0
10, 76, 7.55931e-07
10, 77, 0
10, 78, 0.236509
10, 79, 0
11, 12, 0
11, 13, 0.182047
11, 14, 0
11, 15, 0
11, 16, 0
11, 17, 0
11, 18, 0
11, 19, 7.06938e-10
11, 20, 0.0673825
11, 21, 0
11, 22, 7.71858e-12
11, 23, 1.2448e-21
11, 24, 0
11, 25, 0
11, 26, 0
11, 27, 4.25343e-08
11, 28, 0
11, 29, 0.30737
11, 30, 0
11, 31, 0
11, 32, 0.0435053
11, 33, 0
11, 34, 0.0485648
11, 35, 0.999905
11, 36, 0.00573517
11, 37, 1.97743e-15
11, 38, 0
11, 39, 0
11, 40, 0
11, 41, 6.54477e-14
11, 42, 0
11, 43, 1.38113e-29
11, 44, 0
11, 45, 3.90386e-14
11, 46, 0
11, 47, 0
11, 48, 0.169661
11, 49, 0
11, 50, 4.90032e-09
11, 51, 0
11, 52, 0
11, 53, 0
11, 54, 0
11, 55, 0
11, 56, 0
11, 57, 0
11, 58, 0.00908433
11, 59, 2.27246e-16
11, 60, 4.2075e-11
11, 61, 0
11, 62, 6.23157e-10
11, 63, 0
11, 64, 0
11, 65, 0
11, 66, 0
11, 67, 0
11, 68, 0
11, 69, 0.000218219
11, 70, 0
11, 71, 0.156248
11, 72, 3.16759e-09
11, 73, 5.79316e-15
11, 74, 0
11, 75, 0
11, 76, 4.47217e-19
11, 77, 0
11, 78, 5.63021e-25
11, 79, 0
12, 13, 0
12, 14, 0
12, 15, 0
12, 16, 0
12, 17, 0.0258792
12, 18, 0
12, 19, 0
12, 20, 1.53025e-25
12, 21, 0
12, 22, 0
12, 23, 0
12, 24, 5.44122e-10
12, 25, 0
12, 26, 0
12, 27, 0
12, 28, 0
12, 29, 0.991834
12, 30, 0
12, 31, 0
12, 32, 0
12, 33, 0
12, 34, 2.88583e-20
12, 35, 0
12, 36, 0
12, 37, 0
12, 38, 0
12, 39, 0
12, 40, 0
12, 41, 0
12, 42, 0
12, 43, 0
12, 44, 0
12, 45, 0
12, 46, 0
12, 47, 0
12, 48, 0.0378643
12, 49, 0
12, 50, 0
12, 51, 0
12, 52, 0.140292
12, 53, 0
12, 54, 1.23383e-26
12, 55, 0
12, 56, 0
12, 57, 0
12, 58, 0.00340364
12, 59, 0
12, 60, 0
12, 61, 0.00490706
12, 62, 0.00631111
12, 63, 0
12, 64, 0
12, 65, 0
12, 66, 0.738281
12, 67, 0
12, 68, 0
12, 69, 0
12, 70, 0
12, 71, 0
12, 72, 0
12, 73, 0
12, 74, 1
12, 75, 0.243187
12, 76, 0
12, 77, 0
12, 78, 0
12, 79, 0
13, 14, 0.000107651
13, 15, 0
13, 16, 0
13, 17, 0.0783258
13, 18, 0
13, 19, 0
13, 20, 0.0278287
13, 21, 0
13, 22, 0.0473279
13, 23, 0.302647
13, 24, 3.0511e-06
13, 25, 0.000657994
13, 26, 0
13, 27, 0
13, 28, 0.00354938
13, 29, 9.77576e-14
13, 30, 3.62149e-38
13, 31, 0
13, 32, 1.02714e-11
13, 33, 0
13, 34, 3.11815e-12
13, 35, 0
13, 36, 0
13, 37, 0
13, 38, 0
13, 39, 0
13, 40, 0.0946558
13, 41, 1.31997e-12
13, 42, 0
13, 43, 0.00259192
13, 44, 0.211584
13, 45, 3.39243e-11
13, 46, 8.74732e-30
13, 47, 1.59822e-05
13, 48, 0.00047915
13, 49, 0.107756
13, 50, 0.0201747
13, 51, 2.32281e-07
13, 52, 6.99456e-16
13, 53, 0
13, 54, 2.59081e-09
13, 55, 0
13, 56, 0.298138
13, 57, 0
13, 58, 3.66335e-11
13, 59, 2.15007e-13
13, 60, 0.404812
13, 61, 9.79619e-09
13, 62, 8.91067e-09
13, 63, 0
13, 64, 1.54515e-07
13, 65, 0
13, 66, 1.61444e-08
13, 67, 9.52575e-14
13, 68, 0
13, 69, 0
13, 70, 0.0941863
13, 71, 0
13, 72, 0.0057373
13, 73, 0
13, 74, 7.99848e-05
13, 75, 0
13, 76, 2.42993e-32
13, 77, 2.31286e-20
13, 78, 0.195802
13, 79, 0
14, 15, 0
14, 16, 0
14, 17, 3.05417e-08
14, 18, 0
14, 19, 0
14, 20, 0.0441621
14, 21, 0
14, 22, 1.80461e-12
14, 23, 0
14, 24, 0
14, 25, 0
14, 26, 0
14, 27, 0
14, 28, 0
14, 29, 0
14, 30, 1.63022e-10
14, 31, 0
14, 32, 0
14, 33, 0
14, 34, 0.0848691
14, 35, 0
14, 36, 0
14, 37, 0
14, 38, 0
14, 39, 0
14, 40, 0
14, 41, 0.101912
14, 42, 0
14, 43, 0.0142585
14, 44, 0
14, 45, 0.0566077
14, 46, 0
14, 47, 0
14, 48, 2.00645e-10
14, 49, 1.1815e-28
14, 50, 0
14, 51, 0
14, 52, 0.130919
14, 53, 0.063173
14, 54, 0.0242663
14, 55, 1.26431e-19
14, 56, 0
14, 57, 0
14, 58, 0.0227097
14, 59, 8.29342e-10
14, 60, 5.13204e-19
14, 61, 4.30271e-11
14, 62, 0
14, 63, 0
14, 64, 0
14, 65, 0
14, 66, 0
14, 67, 0.347446
14, 68, 0
14, 69, 0
14, 70, 0
14, 71, 0
14, 72, 0
14, 73, 0
14, 74, 0
14, 75, 0.135538
14, 76, 0
14, 77, 0
14, 78, 0
14, 79, 0
15, 16, 0
15, 17, 0.0074963
15, 18, 0
15, 19, 0
15, 20, 2.8026e-45
15, 21, 0
15, 22, 0
15, 23, 0
15, 24, 0
15, 25, 0
15, 26, 0
15, 27, 0
15, 28, 0
15, 29, 0
15, 30, 0
15, 31, 0
15, 32, 0
15, 33, 0
15, 34, 0
15, 35, 0
15, 36, 0
15, 37, 0
15, 38, 0
15, 39, 0
15, 40, 0
15, 41, 0
15, 42, 0
15, 43, 0
15, 44, 0
15, 45, 0
15, 46, 0
15, 47, 0
15, 48, 0
15, 49, 0
15, 50, 0
15, 51, 0
15, 52, 0
15, 53, 0
15, 54, 0
15, 55, 0
15, 56, 0
15, 57, 0
15, 58, 0
15, 59, 0
15, 60, 0
15, 61, 0
15, 62, 0
15, 63, 0
15, 64, 0.0167776
15, 65, 0
15, 66, 0
15, 67, 0
15, 68, 0
15, 69, 0
15, 70, 0
15, 71, 0
15, 72, 0.00311679
15, 73, 0.116468
15, 74, 0
15, 75, 0
15, 76, 0
15, 77, 0
15, 78, 0.0162445
15, 79, 0
16, 17, 0
16, 18, 0
16, 19, 0
16, 20, 0
16, 21, 0
16, 22, 0
16, 23, 0
16, 24, 0
16, 25, 0
16, 26, 0
16, 27, 0
16, 28, 0
16, 29, 4.74909e-09
16, 30, 0
16, 31, 0
16, 32, 1.71891e-07
16, 33, 0
16, 34, 0
16, 35, 0
16, 36, 0
16, 37, 0
16, 38, 0
16, 39, 0
16, 40, 0
16, 41, 0.405903
16, 42, 8.95899e-23
16, 43, 0.305707
16, 44, 0
16, 45, 0
16, 46, 0
16, 47, 0
16, 48, 0
16, 49, 0
16, 50, 0
16, 51, 2.14844e-13
16, 52, 0
16, 53, 0
16, 54, 2.09329e-06
16, 55, 0.0387658
16, 56, 0
16, 57, 0
16, 58, 7.3595e-08
16, 59, 0
16, 60, 0
16, 61, 6.12458e-06
16, 62, 0
16, 63, 0
16, 64, 0
16, 65, 0
16, 66, 0
16, 67, 0
16, 68, 0
16, 69, 0
16, 70, 0
16, 71, 0
16, 72, 0
16, 73, 0
16, 74, 0
16, 75, 0
16, 76, 0
16, 77, 0
16, 78, 1.27154e-14
16, 79, 0
17, 18, 0
17, 19, 7.50852e-09
17, 20, 0
17, 21, 0
17, 22, 0.0715611
17, 23, 0.110007
17, 24, 1.43503e-18
17, 25, 0.171588
17, 26, 0
17, 27, 0
17, 28, 0.280845
17, 29, 6.25396e-17
17, 30, 0.195519
17, 31, 0
17, 32, 7.90422e-13
17, 33, 0
17, 34, 0
17, 35, 0
17, 36, 0
17, 37, 8.18543e-10
17, 38, 0
17, 39, 1.00736e-20
17, 40, 0
17, 41, 1.68189e-12
17, 42, 0
17, 43, 4.683e-05
17, 44, 0.0414182
17, 45, 4.66817e-09
17, 46, 0
17, 47, 0.0467125
17, 48, 0.0392271
17, 49, 0
17, 50, 2.52181e-11
17, 51, 0
17, 52, 0.0639251
17, 53, 7.20074e-06
17, 54, 3.62438e-10
17, 55, 3.04115e-08
17, 56, 1.99589e-26
17, 57, 0.00168854
17, 58, 2.5892e-13
17, 59, 0
17, 60, 1.81823e-10
17, 61, 1.17671e-08
17, 62, 1.03383e-09
17, 63, 8.51599e-29
17, 64, 8.35993e-35
17, 65, 0
17, 66, 1.86461e-08
17, 67, 2.81378e-16
17, 68, 2.3392e-28
17, 69, 0
17, 70, 0
17, 71, 0
17, 72, 3.4684e-09
17, 73, 0.0705566
17, 74, 0.00385023
17, 75, 5.34664e-08
17, 76, 0.0014788
17, 77, 0
17, 78, 0
17, 79, 2.58636e-23
18, 19, 0
18, 20, 6.8048e-12
18, 21, 0
18, 22, 0
18, 23, 0
18, 24, 0
18, 25, 0
18, 26, 0
18, 27, 0
18, 28, 0
18, 29, 0
18, 30, 0
18, 31, 0
18, 32, 0
18, 33, 0
18, 34, 1.51115e-09
18, 35, 0
18, 36, 0
18, 37, 0
18, 38, 0
18, 39, 0
18, 40, 0
18, 41, 0.0105249
18, 42, 0
18, 43, 3.19832e-05
18, 44, 0
18, 45, 0
18, 46, 0
18, 47, 0
18, 48, 0
18, 49, 0
18, 50, 0
18, 51, 0
18, 52, 0
18, 53, 0
18, 54, 1.27948e-21
18, 55, 0
18, 56, 0
18, 57, 0
18, 58, 4.20942e-27
18, 59, 0
18, 60, 0
18, 61, 0
18, 62, 0
18, 63, 0
18, 64, 0
18, 65, 0
18, 66, 0
18, 67, 7.91931e-08
18, 68, 0
18, 69, 0
18, 70, 0
18, 71, 0
18, 72, 0
18, 73, 0
18, 74, 0
18, 75, 7.9215e-17
18, 76, 0
18, 77, 0
18, 78, 0
18, 79, 0
19, 20, 5.95437e-28
19, 21, 0
19, 22, 0
19, 23, 1.06149e-15
19, 24, 0
19, 25, 0
19, 26, 0
19, 27, 0
19, 28, 0
19, 29, 0
19, 30, 0
19, 31, 0
19, 32, 4.28117e-19
19, 33, 0
19, 34, 0
19, 35, 1.36992e-26
19, 36, 0
19, 37, 0
19, 38, 0
19, 39, 0
19, 40, 0
19, 41, 0
19, 42, 0
19, 43, 5.12892e-13
19, 44, 2.82783e-07
19, 45, 0
19, 46, 0
19, 47, 2.04115e-06
19, 48, 0
19, 49, 0
19, 50, 0.0546875
19, 51, 0
19, 52, 0
19, 53, 0
19, 54, 0.58407
19, 55, 0
19, 56, 0
19, 57, 0
19, 58, 0.0117433
19, 59, 0
19, 60, 0
19, 61, 0.744537
19, 62, 0
19, 63, 0
19, 64, 0.11914
19, 65, 0
19, 66, 1
19, 67, 0
19, 68, 0
19, 69, 0
19, 70, 0
19, 71, 6.94885e-26
19, 72, 0
19, 73, 0
19, 74, 0
19, 75, 1.80855e-10
19, 76, 0
19, 77, 0
19, 78, 5.57563e-11
19, 79, 0
20, 21, 0
20, 22, 0.026904
20, 23, 0.032159
20, 24, 0
20, 25, 0.303419
20, 26, 0
20, 27, 0
20, 28, 0.92539
20, 29, 2.95904e-17
20, 30, 0.0481974
20, 31, 0.0268477
20, 32, 8.75903e-15
20, 33, 0
20, 34, 0.92539
20, 35, 0
20, 36, 0
20, 37, 6.1394e-13
20, 38, 0
20, 39, 1.21427e-31
20, 40, 5.10843e-09
20, 41, 3.32951e-10
20, 42, 0
20, 43, 0.0167881
20, 44, 0.12643
20, 45, 4.52021e-08
20, 46, 0
20, 47, 3.78197e-35
20, 48, 5.88179e-11
20, 49, 0
20, 50, 5.42695e-18
20, 51, 0
20, 52, 0.0930099
20, 53, 1.69627e-07
20, 54, 9.46391e-12
20, 55, 3.78105e-12
20, 56, 0
20, 57, 0
20, 58, 2.40776e-14
20, 59, 5.32493e-44
20, 60, 8.23469e-14
20, 61, 2.64103e-13
20, 62, 5.85522e-29
20, 63, 0
20, 64, 0
20, 65, 0
20, 66, 0
20, 67, 7.79931e-11
20, 68, 0
20, 69, 0
20, 70, 0
20, 71, 0
20, 72, 9.12486e-28
20, 73, 1.39521e-16
20, 74, 6.3369e-23
20, 75, 1.19063e-10
20, 76, 0
20, 77, 4.73683e-09
20, 78, 0
20, 79, 0
21, 22, 0
21, 23, 0
21, 24, 0
21, 25, 0
