runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,number of agents,decompTime,MaxCompRuntime
0.000531,0,1,277,1085,272,272,272,272,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.002532,CG+GR+DC+T+BP with AStar,scens/den312d-even-1.scen:,5,00
0.003474,3,8,2952,8979,473,473,473,473,0,0,0,1,2,0,0,0,0,0,0,1.5e-05,0,0,0,0,3e-06,0.000181,0.001888,0.001902,0.002966,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-13.scen:,5,210.003471
0.005026,1,4,1094,3346,336,336,336,336,0,0,0,1,0,0,0,0,0,0,0,1.1e-05,0,0,0,0,0,9.6e-05,0.001079,0.001086,0.005105,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-4.scen:,5,280.005021
0.006604,3,8,2698,9081,723,723,723,723,1,1,0,2,0,0,0,0,0,0,0,4.5e-05,0,0,0,0,7e-06,0.000199,0.003111,0.003149,0.009372,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,10,440.006588
0.020219,10,20,10053,28623,915,915,915,915,6,3,2,3,1,0,0,0,0,0,0,0.000164,0,0,0,0,4.2e-05,0.000887,0.010938,0.011112,0.012537,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-22.scen:,15,510.020192
0.097771,11,24,17707,40531,1250,1250,1250,1250,3,6,1,4,0,0,0,0,0,0,0,0.000184,0,0,0,0,1.4e-05,0.000522,0.013887,0.014773,0.015754,WDG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,20,360.097737
0.005364,3,8,2952,8979,473,473,473,473,0,0,0,1,2,0,0,0,0,0,0,2e-05,0,0,0,0,4e-06,0.000266,0.003153,0.003173,0.003184,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-13.scen:,5,230.005358
0.005021,1,3,1094,3346,336,336,334,336,0,0,0,1,0,0,0,2,0,0.002548,1e-06,8e-06,0,0.000231,0,0.000491,2e-06,9.7e-05,0.001096,0.001104,0.002609,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-4.scen:,5,100
0.004667,3,8,1869,6211,723,723,723,723,0,1,0,1,1,0,0,0,0,1e-06,2e-06,3e-05,0,0,0,0.000161,4e-06,0.000162,0.002301,0.002325,0.007034,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,10,400.004101
0.004863,3,8,2952,8979,473,473,473,473,0,0,0,1,2,0,0,0,0,0,0,1.3e-05,0,0,0,0,2e-06,0.000192,0.002095,0.002109,0.005145,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-13.scen:,5,310.004859
